Symbol,Yahoo_Symbol,Company_Name,Sector,Industry,Last_Updated,Market_Cap,Last_Close,Avg_Volume,ADV,History_Days,Missing_Close,Exchange,Country,Currency,Asset_Class,Metadata_Source,Market_Cap_Category,Liquidity_Category
HONASA,HONASA.NS,Honasa Consumer Limited,Consumer Defensive,Household & Personal Products,2026-06-20,136475211224.11322,416.75,1504725.9984399376,627094559.849844,641,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SCI,SCI.NS,The Shipping Corporation of India Limited,Industrials,Marine Shipping,2026-06-20,135873576903.02309,295.6000061035156,4248773.060532687,1255937342.625915,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ASTRAMICRO,ASTRAMICRO.NS,Astra Microwave Products Limited,Technology,Communication Equipment,2026-06-20,135828326126.80664,1433.300048828125,577624.7288135593,827909552.012807,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
APTUS,APTUS.NS,Aptus Value Housing Finance India Limited,Financial Services,Mortgage Finance,2026-06-20,134574610300.0,268.95001220703125,1027937.9899074852,276463934.93368936,1189,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
JSWHL,JSWHL.NS,JSW Holdings Limited,Industrials,Conglomerates,2026-06-20,134291099800.0,12237.0,6300.9717514124295,77104991.3220339,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
PRIVISCL,PRIVISCL.NS,Privi Speciality Chemicals Limited,Basic Materials,Specialty Chemicals,2026-06-20,133848362109.0,3434.800048828125,65622.28998384491,225399444.84072387,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
KEC,KEC.NS,KEC International Limited,Industrials,Engineering & Construction,2026-06-20,133659021624.75586,506.1499938964844,813865.4656981437,411938000.4956749,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
DEVYANI,DEVYANI.NS,Devyani International Limited,Consumer Cyclical,Restaurants,2026-06-20,133021873298.46329,108.7699966430664,3410820.14237856,370994895.4366192,1194,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
LTFOODS,LTFOODS.NS,LT Foods Limited,Consumer Defensive,Packaged Foods,2026-06-20,132095017778.13625,381.0,1660117.6642453591,632504830.0774819,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SPLPETRO,SPLPETRO.NS,Supreme Petrochem Limited,Basic Materials,Specialty Chemicals,2026-06-20,131440898058.0,697.0,121482.09120258271,84673017.56820016,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
VIJAYA,VIJAYA.NS,Vijaya Diagnostic Centre Limited,Healthcare,Diagnostics & Research,2026-06-20,131203615360.67284,1278.0,359587.7231686542,459553110.20954007,1174,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ABREL,ABREL.NS,Aditya Birla Real Estate Limited,Real Estate,Real Estate Services,2026-06-20,131090034062.0,1205.800048828125,344223.8127522196,415065090.2244297,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
WELSPUNLIV,WELSPUNLIV.NS,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,130558866961.851,138.4499969482422,3422729.724778047,473876919.9501784,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
TEGA,TEGA.NS,Tega Industries Limited,Industrials,Specialty Industrial Machinery,2026-06-20,130496811426.0,1742.0,148081.4204851752,257957834.4851752,1113,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
CEATLTD,CEATLTD.NS,CEAT Limited,Consumer Cyclical,Auto Parts,2026-06-20,130141743520.0,3323.199951171875,211767.44552058112,703745564.6137879,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
INGERRAND,INGERRAND.NS,Ingersoll-Rand (India) Limited,Industrials,Specialty Industrial Machinery,2026-06-20,129984399882.8125,4128.10009765625,28249.18079096045,116615445.9818729,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VGUARD,VGUARD.NS,V-Guard Industries Limited,Industrials,Electrical Equipment & Parts,2026-06-20,129927300401.27785,298.6000061035156,439422.7907915994,131211648.01239544,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
PARADEEP,PARADEEP.NS,Paradeep Phosphates Limited,Basic Materials,Agricultural Inputs,2026-06-20,129916667499.51096,125.68000030517578,5881076.572427573,739133705.4174595,1001,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ALIVUS,ALIVUS.NS,Alivus Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,129514659536.46288,1039.199951171875,163629.5854879066,170043857.24930668,1199,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ARVIND,ARVIND.NS,Arvind Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,129288046180.0,492.3500061035156,1119551.5286521388,551211201.9650807,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
FIVESTAR,FIVESTAR.NS,Five-Star Business Finance Limited,Financial Services,Credit Services,2026-06-20,128491758113.1311,438.5,980708.1397727272,430040519.2903409,880,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ECLERX,ECLERX.NS,eClerx Services Limited,Technology,Information Technology Services,2026-06-20,127437501407.5,1383.0999755859375,209010.32526230832,289082175.7675075,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ENGINERSIN,ENGINERSIN.NS,Engineers India Limited,Industrials,Engineering & Construction,2026-06-20,127398143658.77968,232.44000244140625,4839465.312348668,1124885329.0174253,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
EIDPARRY,EIDPARRY.NS,E.I.D.- Parry (India) Limited,Basic Materials,Agricultural Inputs,2026-06-20,127193830857.0,727.3499755859375,443279.9523424879,322419662.5140441,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
HAPPYFORGE,HAPPYFORGE.NS,HAPPY FORGINGS LIMITED,Industrials,Metal Fabrication,2026-06-20,126250349560.62196,1332.300048828125,92980.32183908044,123877687.32626168,609,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
IRCON,IRCON.NS,Ircon International Limited,Industrials,Engineering & Construction,2026-06-20,125605879947.22626,134.63999938964844,8913948.807102501,1200174061.9476385,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
GRAPHITE,GRAPHITE.NS,Graphite India Limited,Industrials,Electrical Equipment & Parts,2026-06-20,123360154821.51196,640.5499877929688,1218806.427764326,780706442.426431,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
INDGN,INDGN.NS,INDEGENE LIMITED,Healthcare,Health Information Services,2026-06-20,122838093398.92072,513.25,726111.2061657032,372676576.5645472,519,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
TRIDENT,TRIDENT.NS,Trident Limited,Consumer Cyclical,Textile Manufacturing,2026-06-20,122446888700.95992,24.07999992370605,13138463.278450362,316374194.7426995,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SOUTHBANK,SOUTHBANK.NS,The South Indian Bank Limited,Financial Services,Banks - Regional,2026-06-20,121902510722.18613,46.540000915527344,25207106.74495561,1173138770.9880297,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
INDIAMART,INDIAMART.NS,IndiaMART InterMESH Limited,Communication Services,Internet Content & Information,2026-06-20,120914780285.3711,2014.0,230544.2655367232,464316150.7909604,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
TMB,TMB.NS,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,2026-06-20,120742983675.0,770.5999755859375,177264.8051948052,136600254.55536285,924,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ELECON,ELECON.NS,Elecon Engineering Company Limited,Industrials,Specialty Industrial Machinery,2026-06-20,120390562445.0,538.5,1114715.6908797417,600274399.5387409,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
TECHNOE,TECHNOE.NS,Techno Electric & Engineering Company Limited,Industrials,Engineering & Construction,2026-06-20,120370059090.0,1038.9000244140625,215427.9604519774,223808113.37303105,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
PRUDENT,PRUDENT.NS,Prudent Corporate Advisory Services Limited,Financial Services,Asset Management,2026-06-20,119242959085.81056,2902.60009765625,66446.13233830845,192866550.21405423,1005,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
UTIAMC,UTIAMC.NS,UTI Asset Management Company Limited,Financial Services,Asset Management,2026-06-20,117990763503.36272,916.2000122070312,237767.8046811945,217842865.55134943,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
AFCONS,AFCONS.NS,AFCONS INFRASTRUCTURE LTD,Industrials,Engineering & Construction,2026-06-20,117378462738.87076,320.54998779296875,1611951.7418546367,516711111.1743585,399,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
JWL,JWL.NS,Jupiter Wagons Limited,Industrials,Railroads,2026-06-20,116415691355.13815,274.25,1941991.8958837767,532591277.44612586,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
GRAVITA,GRAVITA.NS,Gravita India Limited,Industrials,Metal Fabrication,2026-06-20,115519342432.0,1603.199951171875,362924.2889426957,581840202.3120172,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
CANFINHOME,CANFINHOME.NS,Can Fin Homes Limited,Financial Services,Mortgage Finance,2026-06-20,114745968794.25,864.2000122070312,756915.7183212268,654126573.012898,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
TITAGARH,TITAGARH.NS,Titagarh Rail Systems Limited,Industrials,Railroads,2026-06-20,114661249363.1338,850.0,1464864.255044391,1245134616.787732,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
HOMEFIRST,HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,Mortgage Finance,2026-06-20,114517837820.81177,1101.9000244140625,289248.49192245555,318722920.3110845,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
BALRAMCHIN,BALRAMCHIN.NS,Balrampur Chini Mills Limited,Consumer Defensive,Confectioners,2026-06-20,114306119768.4046,539.5999755859375,1807102.556093624,975112495.1494046,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MARKSANS,MARKSANS.NS,Marksans Pharma Limited,Healthcare,Drug Manufacturers - General,2026-06-20,113744100246.0,251.6699981689453,2173451.7691686843,546992602.7669737,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
JMFINANCIL,JMFINANCIL.NS,JM Financial Limited,Financial Services,Capital Markets,2026-06-20,113035175098.81032,120.1500015258789,4914599.212267958,590489102.8530784,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
BLUEDART,BLUEDART.NS,Blue Dart Express Limited,Industrials,Integrated Freight & Logistics,2026-06-20,112517863028.0,4747.7998046875,32331.128329297822,153501724.7671667,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
PCBL,PCBL.NS,PCBL Chemical Limited,Basic Materials,Specialty Chemicals,2026-06-20,112294224780.09483,287.25,2527594.5698143663,726051540.1791767,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
CARTRADE,CARTRADE.NS,CarTrade Tech Limited,Consumer Cyclical,Auto & Truck Dealerships,2026-06-20,112181809760.0,2321.699951171875,351154.7111670865,815275875.7703986,1191,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
AAVAS,AAVAS.NS,Aavas Financiers Limited,Financial Services,Mortgage Finance,2026-06-20,111629270213.53688,1414.699951171875,212366.08878127523,300434295.4294321,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
AVALON,AVALON.NS,Avalon Technologies Limited,Technology,Electronic Components,2026-06-20,110921010438.71802,1668.0,402954.28553137,672127748.2663252,781,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
LUMAXTECH,LUMAXTECH.NS,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,2026-06-20,110885771928.50648,1631.4000244140625,227606.34733441035,371317000.5981526,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
NUVOCO,NUVOCO.NS,Nuvoco Vistas Corporation Limited,Basic Materials,Building Materials,2026-06-20,110075530714.41632,309.1000061035156,399345.3890756302,123437662.20068812,1190,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
RPOWER,RPOWER.NS,Reliance Power Limited,Utilities,Utilities - Independent Power Producers,2026-06-20,109473854630.21144,26.6299991607666,48520653.30347054,1292104956.7512677,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
VIYASH,VIYASH.NS,Viyash Scientific Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,109181273570.08987,249.9499969482422,1864665.7546408395,466073199.6819695,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ACE,ACE.NS,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,2026-06-20,109165215160.0818,917.5,492799.9596448749,452143962.9741727,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
GODREJAGRO,GODREJAGRO.NS,Godrej Agrovet Limited,Consumer Defensive,Packaged Foods,2026-06-20,108596817021.70589,564.1500244140625,250978.38498789343,141589462.01832208,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
METROPOLIS,METROPOLIS.NS,Metropolis Healthcare Limited,Healthcare,Diagnostics & Research,2026-06-20,108019955328.0,529.0,945443.9556093625,500139852.5173527,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MGL,MGL.NS,Mahanagar Gas Limited,Utilities,Utilities - Regulated Gas,2026-06-20,107667779110.0,1097.699951171875,541694.233441034,594617733.5983093,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SHILPAMED,SHILPAMED.NS,Shilpa Medicare Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,107247284028.65332,548.0,903117.845843422,494908579.52219534,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SIGNATURE,SIGNATURE.NS,Signatureglobal (India) Limited,Real Estate,Real Estate - Development,2026-06-20,106675718322.4184,770.1500244140625,510783.4362818591,393379875.92277247,667,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
SANOFICONR,SANOFICONR.NS,SANOFI CONS HEALTHC IND L,Healthcare,Drug Manufacturers - General,2026-06-20,106670940601.09377,4596.39990234375,16659.92840646651,76575693.30053654,433,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
TI,TI.NS,Tilaknagar Industries Ltd.,Consumer Defensive,Beverages - Wineries & Distilleries,2026-06-20,106493551459.861,430.1000061035156,924719.3849878936,397721813.1273322,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
IEX,IEX.NS,Indian Energy Exchange Limited,Financial Services,Capital Markets,2026-06-20,106242326896.76828,120.13999938964844,11446949.510895884,1375236507.252368,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
IIFLCAPS,IIFLCAPS.NS,IIFL Capital Services Limited,Financial Services,Capital Markets,2026-06-20,105921039167.6825,341.79998779296875,869844.8610662358,297312962.894216,1238,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
OLECTRA,OLECTRA.NS,Olectra Greentech Limited,Industrials,Farm & Heavy Construction Machinery,2026-06-20,105916985028.72424,1294.699951171875,854390.0589184826,1106178767.563495,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
ZEEL,ZEEL.NS,Zee Entertainment Enterprises Limited,Communication Services,Broadcasting,2026-06-20,105830029988.72726,111.13999938964844,15360196.698143665,1707132251.6565669,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
UJJIVANSFB,UJJIVANSFB.NS,Ujjivan Small Finance Bank Limited,Financial Services,Banks - Regional,2026-06-20,105821917998.6248,54.61000061035156,10659410.736077482,582110426.8031793,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MEDPLUS,MEDPLUS.NS,MedPlus Health Services Limited,Healthcare,Pharmaceutical Retailers,2026-06-20,105615461100.0,882.8499755859375,258915.384057971,228583440.49440333,1104,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
JKTYRE,JKTYRE.NS,JK Tyre & Industries Limited,Consumer Cyclical,Auto Parts,2026-06-20,105542791736.67952,372.8999938964844,1560096.5278450362,581759985.7113404,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
RKFORGE,RKFORGE.NS,Ramkrishna Forgings Limited,Industrials,Metal Fabrication,2026-06-20,105525657859.5,590.5499877929688,706831.3220338983,417419228.5988066,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
DIACABS,DIACABS.NS,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,2026-06-20,105473254442.6239,202.6100006103516,686125.6642453591,139015921.25153008,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
BLS,BLS.NS,BLS International Services Limited,Industrials,Specialty Business Services,2026-06-20,105473148420.435,262.25,3583818.882970137,939856502.0589184,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
NAZARA,NAZARA.NS,Nazara Technologies Limited,Communication Services,Electronic Gaming & Multimedia,2026-06-20,105212066816.0,284.29998779296875,2486598.860371267,706940025.6495612,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
FIRSTCRY,FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,Internet Retail,2026-06-20,105140733563.45123,216.4900054931641,2603535.932017544,563639508.2241281,456,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
MMTC,MMTC.NS,MMTC Limited,Industrials,Conglomerates,2026-06-20,104895000457.76369,68.2699966430664,5770321.598870057,393939836.1842724,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
BBTC,BBTC.NS,The Bombay Burmah Trading Corporation Limited,Consumer Defensive,Packaged Foods,2026-06-20,104769483336.58447,1516.9000244140625,129740.7231638418,196803706.1347297,1239,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
FINPIPE,FINPIPE.NS,Finolex Industries Limited,Industrials,Building Products & Equipment,2026-06-20,104748560910.38316,171.6199951171875,1011682.375101051,173624924.274987,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Highly Liquid
PGHL,PGHL.NS,Procter & Gamble Health Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2026-06-20,104584406291.0,6304.0,12235.2077607114,77130749.72352466,1237,0.0,NSE,India,INR,Equity,Institutional_Quant_Platform,Large Cap,Liquid
