Symbol,Yahoo_Symbol,PE,PB,ROE,ROCE,Debt_To_Equity,Revenue_Growth,EPS_Growth,Profit_Growth,Operating_Margin,Net_Margin,Market_Cap,Factor_Date
SCHAEFFLER,SCHAEFFLER.NS,54.05138,10.874896,,0.30090419601887847,0.904,0.189,0.255,0.22526255245723537,0.15001,0.12031,657710186496.0,2026-06-19
APARINDS,APARINDS.NS,65.14514,11.767124,0.19742,0.3136529235852069,17.716,0.267,0.012,0.18949226835504687,0.068670005,0.042659998,634712752128.0,2026-06-19
JSWINFRA,JSWINFRA.NS,42.331963,5.904073,0.13948,0.1414270469804855,59.002,0.179,-0.181,0.013459030790110972,0.40138,0.28412,643480944640.0,2026-06-19
GLENMARK,GLENMARK.NS,45.30325,5.8758307,0.14069,0.3379103362315199,5.646,0.143,65.75,0.30059679284727203,0.16302,0.08019,617624698880.0,2026-06-19
COFORGE,COFORGE.NS,33.0137,5.0922127,0.18596001,0.27170888333927934,7.518,0.305,1.34,0.9156507819234084,0.16555999,0.094840005,640103088128.0,2026-06-19
BERGEPAINT,BERGEPAINT.NS,55.90674,9.098882,0.17226,0.24472126203716804,9.165,0.061,0.277,-0.04534903422568621,0.13271,0.094849996,629058502656.0,2026-06-19
UNOMINDA,UNOMINDA.NS,53.043476,10.149844,0.19202,0.25864642168042107,37.74,0.178,0.223,0.26955830107640916,0.077020004,0.060900003,634058964992.0,2026-06-19
TIINDIA,TIINDIA.NS,99.957466,8.204494,,0.13291871757295834,27.724,0.207,-0.142,-0.054726811239257246,0.07277,0.028169999,636742533120.0,2026-06-19
FACT,FACT.NS,,43.24299,,0.29792926340894693,295.147,0.409,-0.954,-1.9604656803298568,0.02437,0.07694,594659180544.0,2026-06-19
PRESTIGE,PRESTIGE.NS,53.721096,3.9335399,0.07998,0.14529934744371711,105.493,1.665,9.017,1.5572192513368983,0.19827,0.094239995,640495845376.0,2026-06-19
OBEROIRLTY,OBEROIRLTY.NS,24.311993,3.4054184,0.14913,0.15977867844918173,15.765,0.521,0.624,0.12667349565181288,0.53072,0.41727,610306359296.0,2026-06-19
LINDEINDIA,LINDEINDIA.NS,111.32618,14.314616,0.13577,0.19814015474721663,,0.131,6.764,0.20692763468874012,0.20444,0.21693,610677686272.0,2026-06-19
JSL,JSL.NS,18.221764,12.905706,0.17407,0.20813124513493422,37.523,0.112,0.425,0.2747285645856618,0.10383,0.07434,580884627456.0,2026-06-19
COLPAL,COLPAL.NS,41.29085,34.491165,0.81593,1.1227975084975799,2.993,0.091,-0.005,-0.07760246657526047,0.29746,0.21959999,546364751872.0,2026-06-19
ABBOTINDIA,ABBOTINDIA.NS,35.673237,11.603763,0.34460998,0.37650636483754396,3.602,0.065,0.076,0.09726817680495461,0.27012,0.22399001,553969319936.0,2026-06-19
TATACOMM,TATACOMM.NS,53.679893,19.644556,0.31131,0.3352205944558329,335.485,0.094,-0.747,-0.4545895140386417,0.084359996,0.04038,559202828288.0,2026-06-19
VMM,VMM.NS,65.78213,7.8788896,0.12149999,0.21240732839977058,26.817,0.222,0.44,0.3279601624768382,0.079380006,0.065019995,550643236864.0,2026-06-19
COROMANDEL,COROMANDEL.NS,30.401085,4.7297106,0.15587,0.2290970642784788,11.469,0.204,-0.758,-0.05338114456606951,0.05381,0.062140003,593760485376.0,2026-06-19
SBICARD,SBICARD.NS,27.057142,3.7265859,0.14686,,280.206,0.186,0.139,0.13060879456901184,0.26117,0.1826,585763061760.0,2026-06-19
MFSL,MFSL.NS,689.00824,20.921217,0.01629,,12.673,-0.402,,-0.7433679706601467,0.04599,0.00176,572662939648.0,2026-06-19
MOTILALOFS,MOTILALOFS.NS,29.088556,4.4475102,0.1555,,164.419,1.523,,-0.25276618538238915,-0.09198,0.23452999,575561924608.0,2026-06-19
MRF,MRF.NS,22.650309,2.6183472,0.12295,0.2135585868801651,15.288,0.134,0.371,0.29510113223259615,0.10729,0.07789,549185617920.0,2026-06-19
THERMAX,THERMAX.NS,73.5184,9.57035,0.13691,0.13753609649210977,42.166,0.111,0.187,0.13559348747773733,0.093439996,0.06737,531025854464.0,2026-06-19
UPL,UPL.NS,27.29633,1.4835035,0.05614,0.15859206309277668,57.128,0.177,0.332,1.1426978818283167,0.14899999,0.03708,515454271488.0,2026-06-19
KEI,KEI.NS,57.514603,7.909767,0.14753,0.17868479026733428,3.796,0.187,0.255,0.3188031831640375,0.10158,0.07818,527189475328.0,2026-06-19
GODREJPROP,GODREJPROP.NS,29.054913,2.8032594,0.09969,-0.018622381440294117,82.119,0.63,0.701,0.3216752744858525,0.14072,0.36056,537115983872.0,2026-06-19
APLAPOLLO,APLAPOLLO.NS,42.889812,9.734907,0.25314,0.302098293225582,9.396,0.136,0.208,0.5891474916122896,0.07206,0.05213,515528327168.0,2026-06-19
HINDCOPPER,HINDCOPPER.NS,52.993694,14.610484,0.30602,0.4092367117306239,3.319,0.581,1.366,0.9748452012383901,0.48468,0.29843,487863615488.0,2026-06-19
RVNL,RVNL.NS,58.261906,5.1785073,0.08981,0.05265284732746396,49.078,0.042,-0.591,-0.3153968974531566,0.03866,0.04285,510204411904.0,2026-06-19
RADICO,RADICO.NS,82.727875,15.055759,,0.25031023396728935,20.939,0.195,0.621,0.7490128360965049,0.14869,0.08838,499590725632.0,2026-06-19
PREMIERENE,PREMIERENE.NS,31.892454,11.227083,0.42333,0.31101290341909715,86.005,0.376,0.647,0.6110515914513643,0.26709998,0.19296,484466819072.0,2026-06-19
PATANJALI,PATANJALI.NS,25.392685,3.5158129,0.14832,0.14682154114161317,21.295,0.147,0.459,0.3949917521740494,0.0344,0.044970002,460771426304.0,2026-06-19
SUNDARMFIN,SUNDARMFIN.NS,23.789022,3.236254,0.14659001,,408.126,0.1,0.002,0.09546460647852552,0.60705,0.45648,489632432128.0,2026-06-19
AIIL,AIIL.NS,8.63924,2.8048239,0.131,,24.59,-0.736,-0.963,-0.5447056521298341,0.60640997,0.80762,452085153792.0,2026-06-19
NLCINDIA,NLCINDIA.NS,12.715636,2.0796564,0.15966,0.10227801139464529,82.0,-0.003,-0.127,0.3436536759544664,0.28304002,0.20139,447675662336.0,2026-06-19
SUPREMEIND,SUPREMEIND.NS,46.598457,7.221235,0.16128999,0.2426945543039213,1.473,0.165,0.475,-0.007180917492298726,0.14876,0.085039996,445675831296.0,2026-06-19
360ONE,360ONE.NS,39.00103,4.684311,0.14392,0.10796037213152442,161.977,0.269,0.11,0.19784300206835417,0.57660997,0.27163,461809418240.0,2026-06-19
BDL,BDL.NS,118.77392,11.79707,0.1019,0.028218241887696914,0.007,-0.73,-0.584,-0.2352564890951472,0.073709995,0.17214,500687732736.0,2026-06-19
MPHASIS,MPHASIS.NS,23.649868,4.177991,0.18285999,0.25342271076335154,24.383,0.144,0.14,0.09427138441690132,0.15379,0.11729,425331228672.0,2026-06-19
PIIND,PIIND.NS,32.316513,3.8056755,0.123509996,0.14567583563898173,3.048,-0.124,-0.394,-0.2044332008191784,0.14706999,0.19673,427499716608.0,2026-06-19
PAGEIND,PAGEIND.NS,58.542667,29.807417,0.525,0.6593187927383305,18.422,0.141,0.09,0.04756454127790489,0.18563,0.14558,447883804672.0,2026-06-19
VOLTAS,VOLTAS.NS,119.42207,7.128707,0.057189997,0.10234845146032362,15.51,0.025,-0.518,-0.5532524335310268,0.056929998,0.02639,451260612608.0,2026-06-19
ASTERDM,ASTERDM.NS,124.07031,8.942508,0.10067,0.15732551860692104,45.921,0.182,0.715,40.59831373762376,0.13984,0.08359,410475724800.0,2026-06-19
IRCTC,IRCTC.NS,29.916714,9.67098,0.34959,0.3620271697242988,1.874,0.151,-0.089,0.0597198750288419,0.26365,0.26721,416679985152.0,2026-06-19
HUDCO,HUDCO.NS,10.494047,2.3455067,0.202,,645.775,0.06,1.722,0.48916999490613255,0.51505,0.87931997,423521976320.0,2026-06-19
IPCALAB,IPCALAB.NS,35.60721,5.035971,0.13217,0.19661224120215517,8.492,0.062,3.416,0.5469038065285761,0.15773,0.1183,406155100160.0,2026-06-19
ASTRAL,ASTRAL.NS,77.17782,10.227303,0.13798,0.24614635284300318,6.168,0.242,0.189,0.024436807941962582,0.14791,0.08169,415091392512.0,2026-06-19
PETRONET,PETRONET.NS,11.123036,1.9529727,0.18559,0.2115569965828084,10.507,-0.233,0.253,-0.015140912431909945,0.17536,0.089949995,435300040704.0,2026-06-19
AIAENG,AIAENG.NS,34.139908,5.4016066,0.16951999,0.15384075824840815,0.128,0.094,0.38,0.19743102902135876,0.26357,0.28737,433575755776.0,2026-06-19
ATHERENERG,ATHERENERG.NS,,14.416785,-0.33740002,-0.12276814185258562,25.819,0.737,,0.36331068104594477,-0.10333,-0.14085001,371435765760.0,2026-06-19
FLUOROCHEM,FLUOROCHEM.NS,74.53011,5.5776997,0.07547,0.12892845375951947,28.94,0.117,-0.43,0.05860805860805861,0.13806,0.11569,426877091840.0,2026-06-19
M&MFIN,M&MFIN.NS,14.131894,1.5348272,0.11856,,428.025,0.403,0.826,0.26202213212960956,0.44451,0.29518,409429475328.0,2026-06-19
AJANTPHARM,AJANTPHARM.NS,36.326145,8.457941,0.25393,0.3160670147222357,5.747,0.215,0.186,0.14733971468616563,0.23194,0.19365999,382952669184.0,2026-06-19
NH,NH.NS,47.034622,8.394414,0.19845,0.15199586202958312,129.033,0.758,0.135,0.019545532205706477,0.13733,0.10203,380771598336.0,2026-06-19
BALKRISIND,BALKRISIND.NS,34.557907,3.917569,,0.17530018884087673,35.269,0.069,-0.15,-0.24886402088267995,0.16359,0.1233,429164134400.0,2026-06-19
GLAND,GLAND.NS,35.193386,3.4873974,0.10532,0.14946592607438056,2.738,0.223,0.964,0.47069114105988896,0.23201999,0.15975,361740075008.0,2026-06-19
NAVINFLUOR,NAVINFLUOR.NS,57.02657,9.574671,0.20105,0.20366516999399367,31.997,0.338,1.165,1.2993623951763809,0.29853,0.20023,380849553408.0,2026-06-19
COCHINSHIP,COCHINSHIP.NS,54.08088,6.5892916,0.12517,0.12388489009067034,28.466,-0.156,-0.038,-0.13367209355874105,0.18714,0.14272,386991849472.0,2026-06-19
WELCORP,WELCORP.NS,23.005072,4.5344625,0.18915,0.1850053675753195,25.042,0.099,-0.47,-0.15464798180427014,0.095249996,0.096190006,370846859264.0,2026-06-19
SONACOMS,SONACOMS.NS,59.68932,6.3822274,0.106850006,0.16570566958949468,7.213,0.454,0.171,0.06480398793771924,0.17621,0.14388,382427004928.0,2026-06-19
KPRMILL,KPRMILL.NS,44.97827,6.825472,0.16197,0.21567639254983118,10.463,0.009,0.112,0.06304670535265179,0.16471,0.13029,389927698432.0,2026-06-19
JKCEMENT,JKCEMENT.NS,42.82659,6.047871,0.15032,0.1692813207970927,87.203,0.085,-0.076,0.15255713489409142,0.12866001,0.07233,425554870272.0,2026-06-19
JBCHEPHARM,JBCHEPHARM.NS,49.30128,8.471049,0.18688999,0.24915535585685245,0.086,-0.048,-0.31,0.07564323333360623,0.16476,0.17105,352329990144.0,2026-06-19
UBL,UBL.NS,86.43634,8.221762,0.09292,0.17287988084353847,29.076,-0.031,0.043,-0.06457017365120334,0.02807,0.04472,357211373568.0,2026-06-19
GUJGASLTD,GUJGASLTD.NS,1206.5625,1.9613024,0.12267999,0.13793691379378137,118.64,0.211,0.326,-0.5093325750616096,0.10338,0.085489996,362250928128.0,2026-06-19
GODFRYPHLP,GODFRYPHLP.NS,23.018696,5.657393,0.26593,0.2438905767591045,3.757,0.136,0.861,0.4235235954217699,0.29102,0.23878,351473696768.0,2026-06-19
GLAXO,GLAXO.NS,37.593075,17.200493,0.49113,0.5053714474247132,1.467,0.021,0.057,0.11686233111886819,0.34419,0.27108,390006571008.0,2026-06-19
LTTS,LTTS.NS,28.796473,5.454251,0.19540001,0.2426057078571133,8.911,-0.042,0.067,0.009868161364174627,0.15217,0.116330005,353272070144.0,2026-06-19
3MINDIA,3MINDIA.NS,70.87418,21.099571,0.289,0.4998225090507144,9.6,0.168,2.018,0.0971495788434474,0.17216998,0.10262,371353026560.0,2026-06-19
KALYANKJIL,KALYANKJIL.NS,29.555895,6.3112116,0.24305001,0.2770691984430297,96.966,0.669,1.17,0.8891927811975378,0.060599998,0.03778,398637727744.0,2026-06-19
EMBASSY,EMBASSY.NS,103.61906,1.6874142,,,,,,-0.7915922818750631,,,350644862976.0,2026-06-19
ENDURANCE,ENDURANCE.NS,38.276012,5.333125,0.15156999,0.24018818873988085,19.393,0.379,0.127,0.1379326836850601,0.087110005,0.0652,364766887936.0,2026-06-19
GODREJIND,GODREJIND.NS,30.554047,3.390464,0.10832,0.13044576360854196,222.411,0.516,1.426,0.26406692616519595,0.19414,0.04775,378905427968.0,2026-06-19
IREDA,IREDA.NS,18.936012,2.583704,,,565.039,0.046,-0.059,0.10343040851655146,0.89983004,0.45951,357474697216.0,2026-06-19
HSCL,HSCL.NS,45.066578,7.255558,0.17698,0.18112118112639616,16.137,0.135,0.278,0.3522162806568933,0.20308,0.16121,341524217856.0,2026-06-19
POONAWALLA,POONAWALLA.NS,61.788853,3.2938087,0.0585,,470.362,0.674,2.877,6.509558673988204,0.35472,0.18559,368998907904.0,2026-06-19
AEGISLOG,AEGISLOG.NS,39.39329,5.962019,0.15258001,0.13171861880758748,47.243,0.522,0.458,0.3539201350679108,0.22027999,0.10778,354387165184.0,2026-06-19
CONCOR,CONCOR.NS,28.73166,2.7569723,0.097559996,0.16575615891354878,7.39,-0.011,-0.12,-0.037371803319354115,0.12122,0.13149999,357998493696.0,2026-06-19
TATAINVEST,TATAINVEST.NS,79.52631,1.1773068,0.01438,,0.005,1.538,0.689,0.38960006126431995,0.7311,1.07489,344022712320.0,2026-06-19
EXIDEIND,EXIDEIND.NS,37.992046,2.3385587,0.06172,0.12115457360384391,11.308,0.092,0.15,0.07442580060878971,0.07394,0.047470003,324870012928.0,2026-06-19
NXST,NXST.NS,55.5206,1.7000976,,,,,,-0.1643296534868789,,,329983098880.0,2026-06-19
MEDANTA,MEDANTA.NS,61.593998,8.620679,0.15032,0.17414173444491748,29.869,0.245,0.42,0.15583139642362345,0.15292,0.12617,341617147904.0,2026-06-19
DELHIVERY,DELHIVERY.NS,232.2613,3.5611646,0.01596,0.027492649770205126,15.098,0.3,-0.006,-0.058195052741965334,0.01086,0.014529999,346117603328.0,2026-06-19
EMCURE,EMCURE.NS,36.264614,6.770347,0.19573,0.3137775038244004,30.567,0.167,0.288,0.35669688198998434,0.15354,0.100439996,335299117056.0,2026-06-19
UCOBANK,UCOBANK.NS,12.479638,1.0383645,0.08631,,,-0.126,0.149,0.13205350223823065,0.41611,0.2386,345841041408.0,2026-06-19
BLUESTARCO,BLUESTARCO.NS,66.1046,10.141378,0.16222,0.2508006133077429,23.588,0.013,0.171,-0.1075028753129017,0.068280004,0.04255,348191686656.0,2026-06-19
HONAUT,HONAUT.NS,62.9762,7.4028063,0.12352,0.13216772671512453,2.476,0.059,0.141,0.00267379679144385,0.14407,0.11213,330537336832.0,2026-06-19
BANDHANBNK,BANDHANBNK.NS,27.83399,1.3289801,0.04877,,,1.193,0.68,-0.5543056476069698,0.26448,0.12972,340356333568.0,2026-06-19
ABSLAMC,ABSLAMC.NS,34.805813,8.387452,0.25103,0.30394922881961245,1.577,-0.145,-0.181,0.047786374382119065,0.51856,0.47345,339491487744.0,2026-06-19
ITCHOTELS,ITCHOTELS.NS,42.536896,3.1415844,0.07324,0.11568882413069656,0.634,-0.648,-0.498,0.28731266842113556,0.28756002,0.19735001,348211150848.0,2026-06-19
WOCKPHARMA,WOCKPHARMA.NS,153.75479,6.590898,0.04005,0.09009009375089375,42.284,0.26,,5.531914893617022,0.14819,0.06315,326040551424.0,2026-06-19
KIMS,KIMS.NS,133.0,14.236526,0.09724,0.12300990435289426,166.226,0.348,-0.583,-0.3721716514954486,0.11307,0.06182,319310888960.0,2026-06-19
DALBHARAT,DALBHARAT.NS,28.35524,1.8003365,0.06501,0.1075331084448947,40.987,0.038,-0.108,0.6676427525622255,0.1265,0.07694,323963584512.0,2026-06-19
STARHEALTH,STARHEALTH.NS,61.55789,4.522885,,,,0.138,188.0,-0.13761496299507633,0.03249,0.031229999,344098373632.0,2026-06-19
ANGELONE,ANGELONE.NS,36.02941,5.289213,0.15526,,129.314,0.335,0.827,-0.21925276495395796,0.31959,0.19292,324467359744.0,2026-06-19
TATATECH,TATATECH.NS,55.560505,8.512284,0.1457,0.14963421374876762,23.908,0.223,0.082,-0.1925696137085457,0.13065,0.09928001,303889219584.0,2026-06-19
LICHSGFIN,LICHSGFIN.NS,5.408324,0.7316814,0.14409,,642.522,0.044,0.086,0.0296643104021697,0.81481004,0.65779,303084699648.0,2026-06-19
HEXT,HEXT.NS,21.48517,4.360658,0.22272,0.3018135686136619,10.521,0.126,0.079,0.1638898333900034,0.13612,0.10073,295800045568.0,2026-06-19
ESCORTS,ESCORTS.NS,22.53783,2.4901907,0.120220006,0.11778782499177415,1.309,0.214,0.006,0.8926510348316916,0.104940005,0.20746,308087717888.0,2026-06-19
GRSE,GRSE.NS,47.09254,12.363368,0.31791002,0.3606831159750208,1.424,0.291,0.242,0.47621461441938356,0.16153,0.106809996,324697653248.0,2026-06-19
PGHH,PGHH.NS,34.70697,39.4984,1.14931,1.3486428247975952,0.115,-0.051,-0.019,0.2688512932950135,0.22176,0.19962999,297583804416.0,2026-06-19
ANANDRATHI,ANANDRATHI.NS,77.54877,30.418364,0.46738997,0.5122891474567468,8.25,0.476,0.384,0.32047362247282,0.40331,0.31594,303623045120.0,2026-06-19
ITI,ITI.NS,103.69637,20.067703,0.1659,0.020920863309352517,40.144,-0.4,,2.362697193913165,0.0144299995,0.1341,302528102400.0,2026-06-19
STLTECH,STLTECH.NS,584.8214,14.082085,0.026300002,0.15692222482073911,85.626,12.856,,1.4552845528455285,0.09368,0.0117999995,319749816320.0,2026-06-19
CRISIL,CRISIL.NS,35.636112,9.859186,,0.3175428591445686,9.785,0.301,0.459,0.11978306313681349,0.26393,0.2156,299072520192.0,2026-06-19
NUVAMA,NUVAMA.NS,30.894352,7.6577945,0.27317,,282.325,0.062,0.043,0.05563949420485312,0.33095002,0.2849,316189638656.0,2026-06-19
MANAPPURAM,MANAPPURAM.NS,27.194706,1.6802179,0.06968,,360.191,1.093,,-0.17501952884101468,0.45023,0.23985,299131600896.0,2026-06-19
SJVN,SJVN.NS,45.061348,1.9877675,0.04514,0.07833314157387034,226.528,1.967,,-0.21665080643193518,0.27751,0.14179,288643448832.0,2026-06-19
MRPL,MRPL.NS,14.092981,1.9014821,0.14169,0.2868733353465375,108.059,-0.034,-0.682,33.239103362391035,0.08354,0.021710001,270951776256.0,2026-06-19
IKS,IKS.NS,39.819862,10.038181,0.31441,0.3309271053168615,26.873,0.185,0.386,0.4844987954137255,0.35139,0.22591999,281817448448.0,2026-06-19
NBCC,NBCC.NS,42.303368,10.152809,0.25225002,0.31199520266710407,0.008,-0.025,0.378,0.33060687819932366,0.09509,0.05456,304964993024.0,2026-06-19
ZFCVINDIA,ZFCVINDIA.NS,58.456963,8.181505,0.14979,0.17389722452749123,,0.327,0.461,0.12245284656957438,0.12702,0.12555,301944963072.0,2026-06-19
CHOLAHLDNG,CHOLAHLDNG.NS,12.207352,1.9287204,0.18035,,621.271,0.152,0.12,0.12312413164892394,0.37148,0.11547,298040360960.0,2026-06-19
CENTRALBK,CENTRALBK.NS,6.6099997,0.7706477,0.11914,,,0.448,-0.354,0.14985727757287995,0.34407002,0.24420999,299148804096.0,2026-06-19
KARURVYSYA,KARURVYSYA.NS,11.227868,2.2026565,0.19282,,,0.195,0.412,0.2928915761933211,0.57609004,0.4005,281962741760.0,2026-06-19
PTCIL,PTCIL.NS,264.80048,18.82102,0.07019,0.07773538007599154,17.341,0.849,1.438,0.6643919467046879,0.2793,0.16848,266627497984.0,2026-06-19
GODIGIT,GODIGIT.NS,51.078102,5.9217777,0.117089994,,7.469,0.226,0.289,0.28100437708853016,0.054050002,0.051960003,278071803904.0,2026-06-19
SHYAMMETL,SHYAMMETL.NS,25.892433,2.493937,0.08971,0.18308673360346947,8.133,0.266,0.414,0.17854861799361305,0.09129,0.057690002,273344512000.0,2026-06-19
JUBLFOOD,JUBLFOOD.NS,73.650795,12.008282,0.16893,0.315129352633168,2.655,0.203,,1.0329895048490254,0.080299996,0.04504,274644893696.0,2026-06-19
TVSHLTD,TVSHLTD.NS,15.779673,4.1376967,0.29418,0.023099170450754537,280.453,0.336,0.499,0.4565531103437613,0.00055,0.03375,267427954688.0,2026-06-19
METROBRAND,METROBRAND.NS,68.59987,14.131446,0.22094,0.25646454353546405,77.476,0.203,0.232,0.1717007501212173,0.19931,0.14358,281758859264.0,2026-06-19
KIRLOSENG,KIRLOSENG.NS,50.587635,7.949668,0.16819,0.20360168771322223,150.325,0.207,0.212,0.1741183685985894,0.15423,0.07458,287852265472.0,2026-06-19
TIMKEN,TIMKEN.NS,65.37292,9.317927,0.14407,0.2105239327683868,0.5,0.16,-0.153,-0.10235745163286412,0.19469,0.11929,271629893632.0,2026-06-19
LALPATHLAB,LALPATHLAB.NS,51.70716,10.913233,0.21475,0.33809561802151195,7.831,0.166,-0.154,0.36172865389184733,0.20236,0.18270999,273609785344.0,2026-06-19
HFCL,HFCL.NS,97.94859,6.322505,0.07266,0.13842011434721194,38.321,1.278,,0.757172650921594,0.14757,0.062989995,320758579200.0,2026-06-19
SCHNEIDER,SCHNEIDER.NS,147.56209,47.45209,0.31813,0.27008973398211006,70.795,0.005,-0.596,-0.20653999776027474,0.05973,0.07353,312604622848.0,2026-06-19
SAILIFE,SAILIFE.NS,75.137115,10.496297,0.1513,0.22602240918587255,11.614,0.039,0.176,1.0508193637881174,0.21796,0.15913999,261538430976.0,2026-06-19
NETWEB,NETWEB.NS,141.01274,40.014763,0.32834998,0.38189004348970274,39.019,0.866,0.643,0.8093555221492559,0.11987001,0.09426,290181152768.0,2026-06-19
ACUTAAS,ACUTAAS.NS,90.60753,15.732079,0.23516001,0.3566527978148997,2.081,0.403,1.056,2.7106024828747106,0.4018,0.26599002,260079976448.0,2026-06-19
AMBER,AMBER.NS,157.43149,6.335146,0.05583,0.11807225188744323,46.566,0.105,0.11,-0.2706168551228044,0.06243,0.014579999,277557346304.0,2026-06-19
PNBHOUSING,PNBHOUSING.NS,11.421904,1.3601449,0.127,,277.418,0.216,0.19,0.1834061586455525,0.77546996,0.58886003,261449859072.0,2026-06-19
CDSL,CDSL.NS,62.825787,14.65303,0.23913,0.33175129047138974,0.11,0.055,-0.199,-0.13388508153179052,0.38924998,0.36830002,287166005248.0,2026-06-19
TATAELXSI,TATAELXSI.NS,39.57491,8.180818,0.21298,0.25518366334917886,5.336,0.083,0.278,-0.19938739016950155,0.24125,0.16618,248808243200.0,2026-06-19
DATAPATTNS,DATAPATTNS.NS,100.634964,15.696516,0.1673,0.2090754538847706,0.304,-0.13,0.212,0.2234344709436004,0.54212004,0.29345,272401203200.0,2026-06-19
GILLETTE,GILLETTE.NS,47.863297,26.954447,0.66443,0.879948899609036,0.002,0.032,0.213,0.15750112460638777,0.32621,0.21110001,255109660672.0,2026-06-19
IRB,IRB.NS,30.685715,1.2150695,0.04171,0.05297976969926186,95.6,-0.172,0.434,-0.8687854553624278,0.23645,0.13434,259435429888.0,2026-06-19
NIACL,NIACL.NS,22.871645,0.8373561,0.03421,,,0.137,0.608,0.3623568679278045,0.05451,0.028380001,323024486400.0,2026-06-19
ACC,ACC.NS,11.940943,1.2379014,0.109280005,0.12549359314161995,2.085,0.323,-0.683,-0.11034003297087573,0.04952,0.082959995,254395400192.0,2026-06-19
APOLLOTYRE,APOLLOTYRE.NS,19.79917,1.6237184,0.08719,0.19584230849313658,21.987,0.142,2.426,0.22392894089109264,0.09162,0.0482,271282503680.0,2026-06-19
SYRMA,SYRMA.NS,78.44879,8.85559,0.14142999,0.16355855879128306,13.045,0.584,0.437,0.870713659188443,0.104270004,0.06594,255228100608.0,2026-06-19
RRKABEL,RRKABEL.NS,52.13859,9.982207,0.20826,0.2862933612290987,13.092,0.336,0.322,0.579594751148066,0.079450004,0.050630003,256998326272.0,2026-06-19
AWL,AWL.NS,23.468323,2.3385239,0.10519,0.17281060514244562,10.621,0.18,0.537,-0.14940248800078362,0.01844,0.013940001,244339146752.0,2026-06-19
MSUMI,MSUMI.NS,39.904255,11.613003,0.32393003,0.4434625199708906,10.786,0.331,0.015,0.03188855511174199,0.065120004,0.0547,248753635328.0,2026-06-19
KIOCL,KIOCL.NS,1405.0001,14.930377,0.00961,-0.01461550083448248,11.051,-0.106,,1.0809952096979176,0.101169996,0.02701,247628201984.0,2026-06-19
AEGISVOPAK,AEGISVOPAK.NS,85.9155,6.296287,0.107889995,0.10627348318895653,84.438,0.542,0.479,0.5489643363715327,0.50854,0.33633998,270349942784.0,2026-06-19
ACMESOLAR,ACMESOLAR.NS,40.920246,3.9910965,0.10406,0.089455907836249,393.194,0.125,0.063,0.9789732971583607,0.64989,0.199,235306860544.0,2026-06-19
FORCEMOT,FORCEMOT.NS,17.844889,5.9192033,0.33508,0.33007814444966205,,0.082,-0.37,0.5131378474910707,0.13425,0.13378,243932135424.0,2026-06-19
MINDSPACE,MINDSPACE.NS,32.76923,1.4868085,,,,,,0.3686502420855047,,,228427464704.0,2026-06-19
IFCI,IFCI.NS,125.159424,2.5528395,,,,,,0.057471936389148735,1.1794,0.0,232680980480.0,2026-06-19
IGL,IGL.NS,15.28094,2.0569317,0.13926,0.15105710733048638,0.848,0.054,-0.252,-0.09788328986587183,0.06922,0.09585,236824264704.0,2026-06-19
SUMICHEM,SUMICHEM.NS,41.746323,6.68354,0.1724,0.19143619979459983,1.865,0.006,0.115,0.07412125911975564,0.17148,0.16767,226711994368.0,2026-06-19
DEEPAKNTR,DEEPAKNTR.NS,41.210995,3.8914845,0.09751,0.13249499801403417,27.903,-0.027,0.085,-0.21041535195915323,0.14781,0.0698,226971648000.0,2026-06-19
RBLBANK,RBLBANK.NS,26.451384,1.3774573,,,,0.408,3.679,0.2259085711098095,0.13972001,0.09082,230859046912.0,2026-06-19
