Terminal_Value,CAGR,Max_Drawdown
2500466.781711741,0.20116928366549902,-0.19074727576867956
1007668.4075542842,0.0015289986823490143,-0.40335327789555175
2826452.25559686,0.23097244296378872,-0.21847402886135037
4148250.999262958,0.32914696915657227,-0.1662165861224767
2754372.7536950205,0.22462900885561665,-0.16446944952960152
3190743.06514799,0.26118375131103777,-0.1426116931976068
2031797.290598469,0.1523278954435383,-0.17001579199368033
2607960.3488732316,0.21132365088588045,-0.18891956156899803
2360908.202125585,0.1874513352960656,-0.17294845820636195
987727.2513831207,-0.002466688850749743,-0.4684027965934531
5245762.785348281,0.39303404205928816,-0.22593187297027406
1881763.4100788566,0.13478347777984134,-0.19662045221263813
3128767.572948547,0.256245908708304,-0.11174612948128326
813513.170515111,-0.040438272389991314,-0.5311850825789415
1720683.7845327875,0.1146543448079087,-0.35422228902833597
790487.0212000583,-0.045932836659318466,-0.5698437460771948
1638637.8391479005,0.10381577357073302,-0.2741882122229611
1594037.7069887763,0.09774057769348277,-0.27134615483114377
2670160.65958098,0.2170473599173126,-0.23406704724944638
2650575.9425321226,0.21525677345083682,-0.18121398325964877
2685007.4555410603,0.2183977804916537,-0.3358420708156503
2977319.802770433,0.24384165614093445,-0.3540989049254598
2465607.8130473606,0.19780135355297523,-0.1476032149582438
1184750.5516560355,0.03448782534712502,-0.21592349504137176
2965821.7997253644,0.24287945927214372,-0.1477941457475107
2228045.900398745,0.17377492267825145,-0.3258030752815626
4327294.547762639,0.3404273837325724,-0.14730138957856642
2213033.24450102,0.17218885431199626,-0.1829916399957613
1444531.8671936577,0.07632995068032655,-0.31886464848355345
3031230.050880907,0.24831382279078085,-0.16485991070877237
3373961.13667508,0.2753459729276253,-0.1501691310039317
1537239.7871305705,0.08980381352160371,-0.27251628013589
2878286.7172685717,0.23545465676158672,-0.24022711497331484
2660493.7099600104,0.21616485045495537,-0.1377094114959847
3080410.409807073,0.25233845499321794,-0.21060589025125187
1017631.4582220649,0.0035016820656870173,-0.3839808070957671
4039261.700707717,0.3220881065089489,-0.1744517025364366
1781499.1092338825,0.12242445893924625,-0.22332488134762285
1961465.0808979848,0.14423734043284564,-0.19019413855911638
1485865.958421133,0.08242029517036831,-0.27531764880266707
1588032.4764372618,0.0969122231751598,-0.26219656593902274
